year,name,firstname,lastname,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,college,pick,pickround,picktotal,wonderlic,nflgrade,Rnd,Pick,Tm,Name,Pos,Age,To,AP1 Misc,PB Misc,St,CarAV Approx Val,DrAV Approx Val,G,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,Att Rushing,Yds Rushing,TD Rushing,Rec Receiving,Yds Receiving,TD Receiving,Tkl,Int,Sk,College/Univ,Source,PICK,TEAM,PLAYER,POS,COLLEGE,YRS,DOLLARS,S.BONUS,G'TEED,2015 CAP HIT
2014,Jerick McKinnon,Jerick,McKinnon,RB,5,9,69,209,0,0,4.41,0,0,4.12,6.83,40.5,132,32,3,Georgia Southern,0,32,96,0,5.2,3,96,MIN,Jerick McKinnon,RB,22,2015,0,0,0,4,4,23,,,,,,147,695,0,38,183,0,1,,,Georgia Southern,,96,MINfrom SEA,Jerick McKinnon,RB,Georgia Southern,4,"$2,765,000","$515,000","$515,000","$521,221"
2014,Zach Mettenberger,Zach,Mettenberger,QB,6,5,77,224,0,0,0,0,0,0,0,0,0,0,6,LSU,0,18,178,0,5.3,6,178,TEN,Zach Mettenberger,QB,23,2015,0,0,0,3,3,11,156,253,1833,9,10,10,3,0,,,,,,,LSU,College Stats,178,TENfrom WAS,Zach Mettenberger,QB,Louisiana State,4,"$2,345,116","$125,116","$125,116","$451,279"
2014,Jack Mewhort,Jack,Mewhort,OT,6,6,78,309,0,0,5.37,0,0,4.64,7.79,26,101,28,2,Ohio St.,0,27,59,0,5.6,2,59,IND,Jack Mewhort,T,23,2015,0,0,2,8,8,26,,,,,,,,,,,,2,,,Ohio St.,College Stats,59,IND,Jack Mewhort,G,Ohio State,4,"$3,573,801","$919,128","$1,336,128","$649,782"
2014,Trey Millard,Trey,Millard,FB,6,2,74,247,0,0,0,0,0,0,0,0,0,0,8,Oklahoma,0,21,245,0,5.1,7,245,SFO,Trey Millard,FB,23,2014,0,0,0,0,0,0,,,,,,,,,,,,,,,Oklahoma,College Stats,245,SF,Trey Millard,FB,Oklahoma,4,"$2,267,148","$47,148","$47,148","$431,787"
2014,Terrance Mitchell,Terrance,Mitchell,CB,5,11,71,192,0,0,4.63,0,0,4,6.57,34,117,0,8,Oregon,0,30,254,0,5.2,7,254,DAL,Terrance Mitchell,DB,22,2015,0,0,0,0,,5,,,,,,,,,,,,1,,,Oregon,College Stats,254 (C),DAL,Terrance Mitchell,CB,Oregon,4,"$2,265,896","$45,896","$45,896","$271,764"
2014,Donte Moncrief,Donte,Moncrief,WR,6,2,74,221,0,0,4.4,0,0,4.3,7.02,39.5,132,13,3,Mississippi,0,26,90,0,5.8,3,90,IND,Donte Moncrief,WR,21,2015,0,0,0,4,4,28,,,,,,4,17,0,85,1061,8,3,,,Mississippi,College Stats,90,IND,Donte Moncrief,WR,Mississippi,4,"$2,808,520","$543,520","$543,520","$555,880"
2014,Zach Moore,Zach,Moore,DE,6,5,77,269,0,0,4.84,0,0,0,7.41,33.5,123,23,7,Concordia (MN),0,6,198,0,5.3,6,198,NWE,Zach Moore,DE,24,2014,0,0,0,1,1,8,,,,,,,,,,,,,,0.5,Concordia-St.Paul (MN),,198,NEfrom PHI,Zach Moore,DE,Concordia,4,"$2,322,200","$102,200","$102,200","$445,550"
2014,Morgan Moses,Morgan,Moses,OT,6,6,78,314,0,0,5.35,0,0,4.95,7.93,21.5,106,0,3,Virginia,0,2,66,0,5.3,3,66,WAS,Morgan Moses,OL,23,2015,0,0,1,1,1,20,,,,,,,,,,,,1,,,Virginia,College Stats,66,WAS,Morgan Moses,LT,Virginia,4,"$3,172,576","$697,576","$697,576","$573,747"
2014,C.J. Mosley,C.J.,Mosley,ILB,6,2,74,234,0,0,0,0,0,4.4,7.3,35,118,0,1,Alabama,0,17,17,0,6.5,1,17,BAL,C.J. Mosley,LB,22,2015,0,1,2,13,13,28,,,,,,,,,,,,157,2,6,Alabama,College Stats,17,BAL,C.J. Mosley,ILB,Alabama,4,"$8,788,002","$4,711,272","$8,788,002","$1,597,818"
2014,Trent Murphy,Trent,Murphy,OLB,6,5,77,250,0,0,4.86,0,0,4.2,6.78,35.5,118,19,2,Stanford,0,15,47,0,5.6,2,47,WAS,Trent Murphy,LB,23,2015,0,0,2,4,4,27,,,,,,,,,,,,31,,5,Stanford,College Stats,47,WASfrom DAL,Trent Murphy,OLB,Stanford,4,"$4,472,798","$1,572,944","$2,616,253","$813,236"
2014,Jonathan Newsome,Jonathan,Newsome,DE,6,3,75,247,0,0,4.73,0,0,0,7.31,34,117,21,6,Ball St.,0,6,166,0,5.2,5,166,IND,Jonathan Newsome,LB,23,2015,0,0,0,2,2,26,,,,,,,,,,,,29,,7.5,Ball St.,College Stats,166,IND,Jonathan Newsome,OLB,Ball State,4,"$2,398,108","$178,108","$178,108","$464,527"
2014,Troy Niklas,Troy,Niklas,TE,6,6,78,270,0,0,0,0,0,4.55,7.57,32,114,27,2,Notre Dame,0,20,52,0,5.6,2,52,ARI,Troy Niklas,TE,22,2015,0,0,0,0,0,19,,,,,,,,,6,63,2,2,,,Notre Dame,College Stats,52,ARI,Troy Niklas,TE,Notre Dame,4,"$4,023,300","$1,246,036","$1,848,913","$731,509"
2014,Louis Nix,Louis,Nix,NT,6,2,74,331,0,0,5.42,0,0,0,8.29,25.5,97,0,3,Notre Dame,0,19,83,0,5.9,3,83,HOU,Louis Nix,DT,23,2015,0,0,0,0,0,4,,,,,,,,,,,,,,,Notre Dame,College Stats,83,"HOUfrom PIT 
via CLE 
via PHI",Louis Nix,DT,Notre Dame,4,"$2,852,252","$575,252","$575,252","$467,460"
2014,Kevin Norwood,Kevin,Norwood,WR,6,2,74,198,0,0,4.48,0,0,4.32,6.68,33,121,8,4,Alabama,0,27,123,0,5.2,4,123,SEA,Kevin Norwood,WR,25,2015,0,0,0,1,1,10,,,,,,,,,9,102,0,2,,,Alabama,College Stats,123,SEAfrom CIN,Kevin Norwood,WR,Alabama,4,"$2,640,108","$420,108","$420,108","$525,027"
2014,Pat O'Donnell,Pat,O'Donnell,P,6,4,76,220,0,0,4.64,0,0,0,0,30.5,0,23,6,Miami,0,31,191,0,5,6,191,CHI,Pat O'Donnell,P,23,2015,0,0,0,2,2,27,,,,,,1,-12,0,,,,2,,,Miami (FL),College Stats,191,CHI,Pat O'Donnell,P,Miami (FL),4,"$2,325,308","$105,308","$105,308","$446,327"
2014,Jeoffrey Pagan,Jeoffrey,Pagan,DE,6,3,75,310,0,0,0,0,0,0,0,0,0,0,6,Alabama,0,17,177,0,5.3,6,177,HOU,Jeoffrey Pagan,DE,21,2015,0,0,0,1,1,21,,,,,,,,,,,,5,,,Alabama,College Stats,177,HOU,Jeoffrey Pagan,DE,Alabama,4,"$2,348,820","$128,820","$128,820","$452,205"
2014,Kevin Pierre-Louis,Kevin,Pierre-Louis,OLB,6,0,72,232,0,0,4.51,0,0,4.02,6.92,39,128,28,5,Boston College,0,4,132,0,4.6,4,132,SEA,Kevin Pierre-Louis,LB,22,2015,0,0,0,1,1,17,,,,,,,,,,,,13,,,Boston Col.,College Stats,132,SEA,Kevin Pierre-Louis,OLB,Boston College,4,"$2,605,652","$385,652","$385,652","$399,413"
2014,Ronald Powell,Ronald,Powell,OLB,6,3,75,237,0,0,4.65,0,0,0,0,35.5,114,21,6,Florida,0,9,169,0,5.4,5,169,NOR,Ronald Powell,LB,23,2014,0,0,0,1,1,14,,,,,,,,,,,,1,,,Florida,College Stats,169,"NOfrom NE 
via PHI",Ronald Powell,OLB,Florida,4,"$2,388,860","$168,860","$168,860","$462,215"
2014,Walt Powell,Walt,Powell,WR,5,11,71,189,0,0,4.63,0,0,4.23,6.7,31.5,120,10,7,Murray St.,0,4,196,0,4.7,6,196,ARI,Walt Powell,WR,22,2014,0,0,0,0,,4,,,,,,,,,,,,,,,Murray St.,,196,ARI,Walt Powell,WR,Murray State,4,"$2,323,788","$103,788","$103,788","$420,000"
2014,Jabari Price,Jabari,Price,CB,5,10,70,200,0,0,4.45,0,0,4.3,7.04,0,0,16,8,North Carolina,0,1,225,0,5,7,225,MIN,Jabari Price,DB,22,2014,0,0,0,1,1,14,,,,,,,,,,,,9,,,North Carolina,College Stats,225,"MINfrom NYG 
via CAR",Jabari Price,CB,North Carolina,4,"$2,281,820","$61,820","$61,820","$435,455"
2014,Calvin Pryor,Calvin,Pryor,FS,5,11,71,207,0,0,4.58,0,0,0,0,34.5,116,18,1,Louisville,0,18,18,0,6.2,1,18,NYJ,Calvin Pryor,DB,22,2015,0,0,1,5,5,25,,,,,,,,,,,,75,1,0.5,Louisville,College Stats,18,NYJ,Calvin Pryor,S,Louisville,4,"$8,563,253","$4,547,820","$8,563,253","$1,556,955"
2014,Kaleb Ramsey,Kaleb,Ramsey,DE,6,3,75,293,0,0,0,0,0,0,0,0,0,36,8,Boston College,0,19,243,0,5,7,243,SFO,Kaleb Ramsey,DE,25,2014,0,0,0,0,0,0,,,,,,,,,,,,,,,Boston Col.,,243,SFfrom CAR,Kaleb Ramsey,DT,Boston College,4,"$2,268,200","$48,200","$48,200","$335,697"
2014,Keith Reaser,Keith,Reaser,CB,5,10,70,189,0,0,0,0,0,0,0,0,0,22,6,Florida Atlantic,0,10,170,0,5.1,5,170,SFO,Keith Reaser,DB,23,2015,0,0,0,0,0,10,,,,,,,,,,,,3,,,Florida Atlantic,College Stats,170,SF,Keith Reaser,CB,Florida Atlantic,4,"$2,384,800","$164,800","$164,800","$461,200"
2014,Tevin Reese,Tevin,Reese,WR,5,10,70,163,0,0,4.46,0,0,4.18,6.63,41,132,0,8,Baylor,0,16,240,0,5.2,7,240,SDG,Tevin Reese,WR,23,2014,0,0,0,0,,0,,,,,,,,,,,,,,,Baylor,College Stats,240,SD,Tevin Reese,WR,Baylor,4,"$2,269,432","$49,432","$49,432","$432,358"
2014,Caraun Reid,Caraun,Reid,DT,6,2,74,302,0,0,4.91,0,0,0,7.59,26.5,106,20,5,Princeton,0,30,158,0,5.2,5,158,DET,Caraun Reid,DT,22,2015,0,0,0,1,1,22,,,,,,,,,,,,19,,2,Princeton,,158,DETfrom DAL,Caraun Reid,DT,Princeton,4,"$2,408,880","$188,880","$188,880","$467,220"
2014,Trevor Reilly,Trevor,Reilly,OLB,6,5,77,245,0,0,0,0,0,0,0,0,0,26,8,Utah,0,9,233,0,5.4,7,233,NYJ,Trevor Reilly,LB,26,2015,0,0,0,1,1,25,,,,,,,,,,,,10,,1,Utah,College Stats,233,NYJ,Trevor Reilly,OLB,Utah,4,"$2,276,848","$56,848","$56,848","$434,212"
2014,Ed Reynolds,Ed,Reynolds,FS,6,1,73,207,0,0,4.57,0,0,0,0,32.5,117,15,6,Stanford,0,2,162,0,5.1,5,162,PHI,Ed Reynolds,DB,22,2015,0,0,0,0,0,2,,,,,,,,,,,,5,,,Stanford,College Stats,162,PHI,Ed Reynolds,S,Stanford,4,"$2,404,192","$184,192","$184,192","$466,048"
2014,Cyril Richardson,Cyril,Richardson,OG,6,5,77,329,0,0,5.36,0,0,4.83,7.7,25.5,91,25,5,Baylor,0,25,153,0,5.4,5,153,BUF,Cyril Richardson,G,23,2014,0,0,0,2,2,12,,,,,,,,,,,,,,,Baylor,College Stats,153,BUFfrom STL,Cyril Richardson,G,Baylor,4,"$2,412,000","$192,000","$192,000","$468,000"
2014,Paul Richardson,Paul,Richardson,WR,6,0,72,175,0,0,4.4,0,0,0,7.09,38,124,0,2,Colorado,0,13,45,0,5.3,2,45,SEA,Paul Richardson,WR,22,2015,0,0,0,3,3,16,,,,,,,,,30,311,1,1,,,Colorado,College Stats,45,SEAfrom DET,Paul Richardson,WR,Colorado,4,"$4,712,835","$1,747,516","$2,381,736","$856,879"
2014,Weston Richburg,Weston,Richburg,C,6,3,75,298,0,0,5.1,0,0,4.63,7.93,25.5,106,25,2,Colorado St.,0,11,43,0,5.3,2,43,NYG,Weston Richburg,OL,23,2015,0,0,2,8,8,27,,,,,,,,,,,,,,,Colorado St.,College Stats,43,NYG,Weston Richburg,C,Colorado State,4,"$4,877,351","$1,867,164","$2,928,861","$886,791"
2014,Allen Robinson,Allen,Robinson,WR,6,2,74,220,0,0,4.6,0,0,4,7,39,127,0,2,Penn St.,0,29,61,0,5.7,2,61,JAX,Allen Robinson,WR,21,2015,0,0,2,3,3,22,,,,,,,,,113,1628,13,2,,,Penn St.,College Stats,61,JACfrom SF,Allen Robinson,WR,Penn State,4,"$3,510,870","$873,360","$1,173,360","$638,340"
2014,Greg Robinson,Greg,Robinson,OT,6,5,77,332,0,0,4.92,0,0,4.86,7.8,28.5,113,32,1,Auburn,0,2,2,0,6.8,1,2,STL,Greg Robinson,T,21,2015,0,0,2,6,6,28,,,,,,,,,,,,2,,,Auburn,College Stats,2,STLfrom WAS,Greg Robinson,LT,Auburn,4,"$21,284,098","$13,799,344","$21,284,098","$3,869,836"
2014,Bradley Roby,Bradley,Roby,CB,5,11,71,194,0,0,4.39,0,0,4.04,0,38.5,124,17,1,Ohio St.,0,31,31,0,6,1,31,DEN,Bradley Roby,DB,22,2015,0,0,0,2,2,28,,,,,,,,,,,,86,3,1,Ohio St.,College Stats,31,DEN,Bradley Roby,CB,Ohio State,4,"$6,952,528","$3,376,384","$5,584,456","$1,264,096"
2014,Richard Rodgers,Richard,Rodgers,TE,6,4,76,257,0,0,4.87,0,0,4.47,7.23,31.5,116,16,4,California,0,2,98,0,5.2,3,98,GNB,Richard Rodgers,TE,22,2015,0,0,1,3,3,28,,,,,,1,11,0,68,664,8,1,,,California,College Stats,98 (C),GB,Richard Rodgers,TE,California,4,"$2,761,016","$506,016","$506,016","$546,504"
2014,Michael Sam,Michael,Sam,DE,6,2,74,261,0,0,4.91,0,0,0,7.8,25.5,114,17,8,Missouri,0,25,249,0,5.2,7,249,STL,Michael Sam,DE,24,2014,0,0,0,0,,0,,,,,,,,,,,,,,,Missouri,College Stats,249 (C),STL,Michael Sam,DE,Missouri,4,"$2,265,896","$45,896","$45,896","$431,474"
2014,Bishop Sankey,Bishop,Sankey,RB,5,9,69,209,0,0,4.49,0,0,4,6.75,35.5,126,26,2,Washington,0,22,54,0,5.3,2,54,TEN,Bishop Sankey,RB,22,2015,0,0,1,4,4,26,,,,,,193,735,3,26,206,1,1,,,Washington,College Stats,54,TENfrom PHI,Bishop Sankey,RB,Washington,4,"$3,843,446","$1,115,272","$1,709,976","$698,818"
2014,Jalen Saunders,Jalen,Saunders,WR,5,9,69,165,0,0,4.44,0,0,0,0,34,122,0,4,Oklahoma,0,8,104,0,5.2,4,104,NYJ,Jalen Saunders,WR,22,2014,0,0,0,0,0,15,,,,,,,,,1,7,0,1,,,Oklahoma,College Stats,104,NYJfrom TB,Jalen Saunders,WR,Oklahoma,4,"$2,701,448","$481,448","$481,448","$540,362"
2014,Tom Savage,Tom,Savage,QB,6,4,76,228,0,0,4.97,0,0,4.36,7.33,27,105,0,5,Pittsburgh,0,7,135,0,5.2,4,135,HOU,Tom Savage,QB,24,2014,0,0,0,0,0,2,10,19,127,0,1,6,-6,0,,,,,,,Pittsburgh,College Stats,135 (C),HOU,Tom Savage,QB,Pittsburgh,4,"$2,520,584","$300,584","$300,584","$495,146"
2014,Michael Schofield,Michael,Schofield,OT,6,6,78,301,0,0,5.01,0,0,4.57,7.62,24,93,0,3,Michigan,0,31,95,0,5.2,3,95,DEN,Michael Schofield,OL,23,2015,0,0,0,0,0,9,,,,,,,,,,,,,,,Michigan,College Stats,95,DEN,Michael Schofield,RT,Michigan,4,"$2,777,200","$521,200","$521,200","$550,300"
2014,Lache Seastrunk,Lache,Seastrunk,RB,5,9,69,201,0,0,4.51,0,0,0,0,41.5,134,15,6,Baylor,0,26,186,0,5.3,6,186,WAS,Lache Seastrunk,RB,23,2014,0,0,0,0,,0,,,,,,,,,,,,,,,Baylor,College Stats,186,WASfrom TEN,Lache Seastrunk,RB,Baylor,4,"$2,330,500","$110,500","$110,500","$447,625"
2014,Austin Seferian-Jenkins,Austin,Seferian-Jenkins,TE,6,5,77,262,0,0,0,0,0,0,0,0,0,20,2,Washington,0,6,38,0,5.5,2,38,TAM,Austin Seferian-Jenkins,TE,22,2015,0,0,1,2,2,12,,,,,,,,,31,391,4,1,,,Washington,College Stats,38,TB,Austin Seferian-Jenkins,TE,Washington,4,"$5,254,920","$2,141,760","$2,800,620","$955,440"
2014,Ryan Shazier,Ryan,Shazier,OLB,6,1,73,237,0,0,0,0,0,4.21,6.91,42,130,25,1,Ohio St.,0,15,15,0,6.2,1,15,PIT,Ryan Shazier,LB,22,2015,0,0,0,2,2,17,,,,,,,,,,,,67,,3,Ohio St.,College Stats,15,PIT,Ryan Shazier,ILB,Ohio State,4,"$9,507,212","$5,234,336","$9,507,212","$1,728,584"
2014,Charles Sims,Charles,Sims,RB,6,0,72,214,0,0,4.48,0,0,4.3,7.16,37.5,126,17,3,West Virginia,0,5,69,0,5.4,3,69,TAM,Charles Sims,RB,24,2015,0,0,0,2,2,20,,,,,,153,594,1,49,519,3,1,,,West Virginia,College Stats,69,TB,Charles Sims,RB,West Virginia,4,"$3,073,320","$684,092","$684,092","$535,964"
2014,Yawin Smallwood,Yawin,Smallwood,OLB,6,2,74,246,0,0,5.01,0,0,0,0,36.5,108,18,8,Connecticut,0,29,253,0,5.4,7,253,ATL,Yawin Smallwood,LB,22,2014,0,0,0,0,,0,,,,,,,,,,,,,,,Connecticut,College Stats,253 (C),ATL,Yawin Smallwood,ILB,Connecticut,4,"$2,265,896","$45,896","$45,896","$431,474"
2014,Marcus Smith,Marcus,Smith,DE,6,3,75,251,0,0,4.68,0,0,0,7.48,35,121,23,1,Louisville,0,26,26,0,5.4,1,26,PHI,Marcus Smith,LB,22,2015,0,0,0,0,0,17,,,,,,,,,,,,,,,Louisville,College Stats,26,"PHIfrom IND 
via CLE",Marcus Smith,OLB,Louisville,4,"$7,799,088","$3,992,064","$6,315,576","$1,418,016"
2014,Telvin Smith,Telvin,Smith,ILB,6,3,75,218,0,0,4.52,0,0,0,0,31.5,119,0,5,Florida St.,0,16,144,0,5.3,5,144,JAX,Telvin Smith,LB,23,2015,0,0,2,6,6,28,,,,,,,,,,,,157,2,4.5,Florida St.,,144,JAC,Telvin Smith,OLB,Florida State,4,"$2,431,052","$211,052","$211,052","$472,763"
2014,Dezmen Southward,Dezmen,Southward,FS,6,0,72,211,0,0,0,0,0,0,0,0,0,0,3,Wisconsin,0,4,68,0,5.2,3,68,ATL,Dezmen Southward,DB,23,2015,0,0,0,1,1,19,,,,,,,,,,,,17,1,1,Wisconsin,College Stats,68,ATL,Dezmen Southward,S,Wisconsin,4,"$3,125,000","$690,832","$690,832","$592,708"
2014,Tyler Starr,Tyler,Starr,OLB,6,4,76,250,0,0,4.95,0,0,4.15,6.64,32,116,24,8,South Dakota,0,31,255,0,4.9,7,255,ATL,Tyler Starr,LB,23,2014,0,0,0,0,0,0,,,,,,,,,,,,,,,South Dakota,,255 (C),ATL,Tyler Starr,OLB,South Dakota,4,"$2,265,896","$45,896","$45,896","$431,474"
2014,Shamar Stephen,Shamar,Stephen,DT,6,5,77,309,0,0,5.25,0,0,0,0,30.5,103,25,7,Connecticut,0,28,220,0,5.4,7,220,MIN,Shamar Stephen,DT,23,2015,0,0,0,3,3,21,,,,,,,,,,,,15,,,Connecticut,College Stats,220,MINfrom ATL,Shamar Stephen,DT,Connecticut,4,"$2,285,148","$65,148","$65,148","$436,287"
2014,Ed Stinson,Ed,Stinson,DE,6,3,75,287,0,0,0,0,0,0,0,0,0,0,5,Alabama,0,32,160,0,5.8,5,160,ARI,Ed Stinson,DE,24,2015,0,0,0,2,2,21,,,,,,,,,,,,12,,,Alabama,College Stats,160,ARI,Ed Stinson,DE,Alabama,4,"$2,406,740","$186,740","$186,740","$452,920"
2014,Bryan Stork,Bryan,Stork,C,6,4,76,315,0,0,0,0,0,0,0,0,0,0,4,Florida St.,0,9,105,0,5.2,4,105,NWE,Bryan Stork,C,23,2015,0,0,1,7,7,18,,,,,,,,,,,,,,,Florida St.,College Stats,105,NEfrom JAC,Bryan Stork,C,Florida State,4,"$2,697,000","$477,000","$477,000","$539,250"
2014,Devin Street,Devin,Street,WR,6,3,75,198,0,0,4.55,0,0,4.01,6.89,37,124,0,5,Pittsburgh,0,18,146,0,5.2,5,146,DAL,Devin Street,WR,23,2015,0,0,0,0,0,27,,,,,,,,,8,121,1,,,,Pittsburgh,College Stats,146,"DALfrom OAK 
via SEA 
via DET",Devin Street,WR,Pittsburgh,4,"$2,421,972","$201,972","$201,972","$470,493"
2014,Xavier Su'a-Filo,Xavier,Su'a-Filo,OG,6,4,76,307,0,0,5.04,0,0,4.44,7.6,25,102,25,2,UCLA,0,1,33,0,5.6,2,33,HOU,Xavier Su'a-Filo,G,23,2015,0,0,0,1,1,20,,,,,,,,,,,,,,,UCLA,College Stats,33,HOU,Xavier Su'a-Filo,G,California-Los Angeles,4,"$5,551,601","$2,357,528","$3,967,700","$1,009,382"
2014,Vinnie Sunseri,Vinnie,Sunseri,SS,5,11,71,210,0,0,0,0,0,0,0,0,0,18,6,Alabama,0,7,167,0,5.1,5,167,NOR,Vinnie Sunseri,DB,22,2014,0,0,0,0,0,9,,,,,,,,,,,,3,,,Alabama,College Stats,167,NO,Vinnie Sunseri,S,Alabama,4,"$2,396,500","$176,500","$176,500","$464,125"
2014,Will Sutton,Will,Sutton,DT,6,0,72,303,0,0,5.36,0,0,0,7.93,28.5,99,24,3,Arizona State,0,18,82,0,5.6,3,82,CHI,Will Sutton,DT,22,2015,0,0,0,2,2,24,,,,,,,,,,,,24,,,Arizona St.,College Stats,82,CHI,Will Sutton,DT,Arizona State,4,"$2,851,068","$586,068","$586,068","$566,517"
2014,Travis Swanson,Travis,Swanson,C,6,5,77,312,0,0,5.28,0,0,4.65,7.73,26,95,20,3,Arkansas,0,12,76,0,5.5,3,76,DET,Travis Swanson,C,23,2015,0,0,1,3,3,27,,,,,,,,,,,,1,,,Arkansas,College Stats,76,DET,Travis Swanson,C,Arkansas,4,"$2,956,972","$619,472","$619,472","$574,868"
2014,Lorenzo Taliaferro,Lorenzo,Taliaferro,RB,6,0,72,229,0,0,4.58,0,0,4.22,6.88,33,118,18,5,Coastal Carolina,0,10,138,0,5,4,138,BAL,Lorenzo Taliaferro,RB,22,2015,0,0,0,3,3,16,,,,,,81,339,5,13,143,0,3,,,Coastal Carolina,,138 (C),BAL,Lorenzo Taliaferro,RB,Coastal Carolina,4,"$2,520,584","$300,584","$300,584","$481,381"
2014,Brandon Thomas,Brandon,Thomas,OT,6,3,75,317,0,0,5.09,0,0,4.83,8.13,29,98,35,4,Clemson,0,4,100,0,5.4,3,100,SFO,Brandon Thomas,OL,23,2014,0,0,0,0,0,0,,,,,,,,,,,,,,,Clemson,College Stats,100 (C),SF,Brandon Thomas,G,Clemson,4,"$2,726,106","$506,016","$506,016","$546,504"
2014,De'Anthony Thomas,De'Anthony,Thomas,RB,5,9,69,174,0,0,4.5,0,0,0,0,32,124,8,4,Oregon,0,28,124,0,5.5,4,124,KAN,De'Anthony Thomas,RB,21,2015,0,0,0,3,3,22,,,,,,23,147,2,40,296,1,,,,Oregon,College Stats,124,KC,De'Anthony Thomas,WR,Oregon,4,"$2,665,108","$420,108","$420,108","$525,027"
2014,Jemea Thomas,Jemea,Thomas,CB,5,9,69,192,0,0,4.55,0,0,0,0,37,125,19,7,Georgia Tech,0,14,206,0,5.1,6,206,NWE,Jemea Thomas,DB,24,2014,0,0,0,0,,2,,,,,,,,,,,,,,,Georgia Tech,,206,NE,Jemea Thomas,CB,Georgia Tech,4,"$2,312,512","$92,512","$92,512","$247,058"
2014,Logan Thomas,Logan,Thomas,QB,6,6,78,248,0,0,4.61,0,0,4.18,7.05,35.5,118,0,4,Virginia Tech,0,24,120,0,5.4,4,120,ARI,Logan Thomas,QB,23,2014,0,0,0,0,0,2,1,9,81,1,0,,,,,,,,,,Virginia Tech,College Stats,120,ARI,Logan Thomas,QB,Virginia Tech,4,"$2,652,092","$432,092","$432,092","$528,023"
2014,Khyri Thornton,Khyri,Thornton,DT,6,3,75,304,0,0,5.03,0,0,0,7.83,29,112,28,3,Southern Miss,0,21,85,0,5,3,85,GNB,Khyri Thornton,DT,24,2015,0,0,0,0,0,3,,,,,,,,,,,,2,,,Southern Miss,College Stats,85,GB,Khyri Thornton,DT,Southern Mississippi,4,"$2,854,252","$563,252","$563,252","$443,813"
2014,Jordan Tripp,Jordan,Tripp,OLB,6,3,75,234,0,0,4.67,0,0,3.96,6.89,37.5,120,22,6,Montana,0,11,171,0,5.1,5,171,MIA,Jordan Tripp,LB,23,2015,0,0,0,1,1,21,,,,,,,,,,,,3,,,Montana,,171,"MIAfrom DEN 
via SF",Jordan Tripp,OLB,Montana,4,"$2,382,800","$162,800","$162,800","$460,700"
2014,Stephon Tuitt,Stephon,Tuitt,DE,6,5,77,304,0,0,0,0,0,0,0,0,0,31,2,Notre Dame,0,14,46,0,6.2,2,46,PIT,Stephon Tuitt,DE,21,2015,0,0,1,3,3,26,,,,,,,,,,,,40,,5.5,Notre Dame,College Stats,46,PIT,Stephon Tuitt,DE,Notre Dame,4,"$4,609,446","$1,672,324","$2,721,844","$838,081"
2014,Billy Turner,Billy,Turner,OT,6,5,77,315,0,0,5.16,0,0,4.71,7.92,28,108,25,3,North Dakota St.,0,3,67,0,5.2,3,67,MIA,Billy Turner,T,22,2015,0,0,0,0,0,11,,,,,,,,,,,,,,,North Dakota St.,,67,MIAfrom OAK,Billy Turner,G,North Dakota State,4,"$3,146,500","$697,000","$697,000","$594,250"
2014,Trai Turner,Trai,Turner,OG,6,3,75,310,0,0,4.93,0,0,0,0,27.5,0,25,3,LSU,0,28,92,0,5.2,3,92,CAR,Trai Turner,OL,21,2015,0,0,2,5,5,25,,,,,,,,,,,,1,,,LSU,College Stats,92,CAR,Trai Turner,G,Louisiana State,4,"$2,791,176","$539,800","$539,800","$554,950"
2014,Brent Urban,Brent,Urban,DT,6,7,79,295,0,0,0,0,0,0,0,0,0,0,5,Virginia,0,6,134,0,5.3,4,134,BAL,Brent Urban,DT,23,2015,0,0,0,0,0,2,,,,,,,,,,,,1,,,Virginia,College Stats,134 (C),BAL,Brent Urban,DE,Virginia,4,"$2,520,584","$300,584","$300,584","$378,146"
2014,John Urschel,John,Urschel,OG,6,3,75,313,0,0,5.31,0,0,4.47,7.55,29,102,30,6,Penn St.,0,15,175,0,5.6,5,175,BAL,John Urschel,G,23,2015,0,0,0,2,2,23,,,,,,,,,,,,1,,,Penn St.,College Stats,175 (C),BAL,John Urschel,G,Penn State,4,"$2,364,560","$144,560","$144,560","$456,140"
2014,Kyle Van Noy,Kyle,Van Noy,OLB,6,3,75,243,0,0,4.71,0,0,4.2,7.22,32.5,112,21,2,BYU,0,8,40,0,5.6,2,40,DET,Kyle Van Noy,LB,24,2015,0,0,0,1,1,19,,,,,,,,,,,,9,,1,BYU,College Stats,40,"DETfrom MIN 
via SEA",Kyle Van Noy,OLB,Brigham Young,4,"$5,102,097","$2,030,616","$2,632,534","$927,654"
2014,Brock Vereen,Brock,Vereen,FS,6,0,72,199,0,0,4.47,0,0,4.07,6.9,34,117,25,5,Minnesota,0,3,131,0,5.4,4,131,CHI,Brock Vereen,DB,22,2015,0,0,0,2,2,19,,,,,,,,,,,,30,1,,Minnesota,College Stats,131,CHIfrom DEN,Brock Vereen,S,Minnesota,4,"$2,661,878","$391,500","$391,500","$517,875"
